series_id        	lfst_code	periodicity_code	series_title	absn_code	activity_code	ages_code	cert_code	class_code	duration_code	education_code	entr_code	expr_code	hheader_code	hour_code	indy_code	jdes_code	look_code	mari_code	mjhs_code	occupation_code	orig_code	pcts_code	race_code	rjnw_code	rnlf_code	rwns_code	seek_code	sexs_code	tdat_code	vets_code	wkst_code	born_code	chld_code	disa_code	seasonal	tlwk_code	footnote_codes	begin_year	begin_period	end_year	end_period
LNU02026962      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20 yrs. & over, Black or African American Men	0	0	17	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026962Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20 yrs. & over, Black or African American Men	0	0	17	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026963      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20-24 yrs., Black or African American Men	0	0	20	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026963Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20-24 yrs., Black or African American Men	0	0	20	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026964      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25 yrs. & over, Black or African American Men	0	0	28	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026964Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25 yrs. & over, Black or African American Men	0	0	28	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026965      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25-54 yrs., Black or African American Men	0	0	33	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026965Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25-54 yrs., Black or African American Men	0	0	33	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026966      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 55 yrs. & over, Black or African American Men	0	0	45	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026966Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 55 yrs. & over, Black or African American Men	0	0	45	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	1	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026967      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons Women	0	0	00	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026967Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons Women	0	0	00	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026968      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 16-19 yrs., Women	0	0	08	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026968Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 16-19 yrs., Women	0	0	08	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026969      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20 yrs. & over, Women	0	0	17	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026969Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20 yrs. & over, Women	0	0	17	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026970      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20-24 yrs., Women	0	0	20	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026970Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20-24 yrs., Women	0	0	20	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026971      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25 yrs. & over, Women	0	0	28	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026971Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25 yrs. & over, Women	0	0	28	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026972      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25-54 yrs., Women	0	0	33	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026972Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25-54 yrs., Women	0	0	33	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026973      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 55 yrs. & over, Women	0	0	45	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026973Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 55 yrs. & over, Women	0	0	45	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	00	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026974      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons White Women	0	0	00	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026974Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons White Women	0	0	00	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026975      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 16-19 yrs., White Women	0	0	08	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026975Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 16-19 yrs., White Women	0	0	08	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026976      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20 yrs. & over, White Women	0	0	17	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026976Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20 yrs. & over, White Women	0	0	17	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026977      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20-24 yrs., White Women	0	0	20	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026977Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20-24 yrs., White Women	0	0	20	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026978      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25 yrs. & over, White Women	0	0	28	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026978Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25 yrs. & over, White Women	0	0	28	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026979      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25-54 yrs., White Women	0	0	33	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026979Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25-54 yrs., White Women	0	0	33	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026980      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 55 yrs. & over, White Women	0	0	45	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026980Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 55 yrs. & over, White Women	0	0	45	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	01	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026981      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons Black or African American Women	0	0	00	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026981Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons Black or African American Women	0	0	00	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026982      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 16-19 yrs., Black or African American Women	0	0	08	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026982Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 16-19 yrs., Black or African American Women	0	0	08	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026983      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20 yrs. & over, Black or African American Women	0	0	17	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026983Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20 yrs. & over, Black or African American Women	0	0	17	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026984      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20-24 yrs., Black or African American Women	0	0	20	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026984Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 20-24 yrs., Black or African American Women	0	0	20	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026985      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25 yrs. & over, Black or African American Women	0	0	28	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026985Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25 yrs. & over, Black or African American Women	0	0	28	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026986      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25-54 yrs., Black or African American Women	0	0	33	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026986Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 25-54 yrs., Black or African American Women	0	0	33	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02026987      	20	M	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 55 yrs. & over, Black or African American Women	0	0	45	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	M01	2026	M06
LNU02026987Q     	20	Q	(Unadj) Employed, Usually Work Full Time, At Work 1-34 Hours for Economic or Noneconomic Reasons 55 yrs. & over, Black or African American Women	0	0	45	00	00	000	00	0	0	00	01	0000	0	00	00	00	0000	00	00	03	00	00	00	00	2	00	00	03	00	00	00	U	00		1994	Q01	2026	Q02
LNU02027659      	20	M	(Unadj) Employment Level - Less than a High School Diploma, 25 yrs. & over	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027659Q     	20	Q	(Unadj) Employment Level - Less than a High School Diploma, 25 yrs. & over	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027660      	20	M	(Unadj) Employment Level - High School Graduates, No College, 25 yrs. & over	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027660Q     	20	Q	(Unadj) Employment Level - High School Graduates, No College, 25 yrs. & over	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027661      	20	M	(Unadj) Employment Level - Some College, No Degree, 25 yrs. & over	0	0	28	00	00	000	21	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027661Q     	20	Q	(Unadj) Employment Level - Some College, No Degree, 25 yrs. & over	0	0	28	00	00	000	21	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027662      	20	M	(Unadj) Employment Level - Bachelor's degree and higher, 25 yrs. & over	0	0	28	00	00	000	40	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027662Q     	20	Q	(Unadj) Employment Level - Bachelor's degree and higher, 25 yrs. & over	0	0	28	00	00	000	40	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027663      	20	M	(Unadj) Employment Level - Less than a High School Diploma 25 yrs. & over, Hispanic or Latino	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027663Q     	20	Q	(Unadj) Employment Level - Less than a High School Diploma 25 yrs. & over, Hispanic or Latino	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027664      	20	M	(Unadj) Employment Level - High School Graduates, No College, 25 yrs. & over, Hispanic or Latino	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027664Q     	20	Q	(Unadj) Employment Level - High School Graduates, No College, 25 yrs. & over, Hispanic or Latino	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027665      	20	M	(Unadj) Employment Level - Some College, No Degree, 25 yrs. & over, Hispanic or Latino	0	0	28	00	00	000	21	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027665Q     	20	Q	(Unadj) Employment Level - Some College, No Degree, 25 yrs. & over, Hispanic or Latino	0	0	28	00	00	000	21	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027666      	20	M	(Unadj) Employment Level - Bachelor's degree and higher, 25 yrs. & over, Hispanic or Latino	0	0	28	00	00	000	40	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027666Q     	20	Q	(Unadj) Employment Level - Bachelor's degree and higher, 25 yrs. & over, Hispanic or Latino	0	0	28	00	00	000	40	0	0	00	00	0000	0	00	00	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027667      	20	M	(Unadj) Employment Level - Less than a High School Diploma 25 yrs. & over, White	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027667Q     	20	Q	(Unadj) Employment Level - Less than a High School Diploma 25 yrs. & over, White	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027668      	20	M	(Unadj) Employment Level - High School Graduates, No College, 25 yrs. & over, White	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027668Q     	20	Q	(Unadj) Employment Level - High School Graduates, No College, 25 yrs. & over, White	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027669      	20	M	(Unadj) Employment Level - Some College, No Degree, 25 yrs. & over, White	0	0	28	00	00	000	21	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027669Q     	20	Q	(Unadj) Employment Level - Some College, No Degree, 25 yrs. & over, White	0	0	28	00	00	000	21	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027670      	20	M	(Unadj) Employment Level - Bachelor's degree and higher, 25 yrs. & over, White	0	0	28	00	00	000	40	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027670Q     	20	Q	(Unadj) Employment Level - Bachelor's degree and higher, 25 yrs. & over, White	0	0	28	00	00	000	40	0	0	00	00	0000	0	00	00	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027671      	20	M	(Unadj) Employment Level - Less than a High School Diploma 25 yrs. & over, Black or African American	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027671Q     	20	Q	(Unadj) Employment Level - Less than a High School Diploma 25 yrs. & over, Black or African American	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027672      	20	M	(Unadj) Employment Level - High School Graduates, No College, 25 yrs. & over, Black or African American	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027672Q     	20	Q	(Unadj) Employment Level - High School Graduates, No College, 25 yrs. & over, Black or African American	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027673      	20	M	(Unadj) Employment Level - Some College, No Degree, 25 yrs. & over, Black or African American	0	0	28	00	00	000	21	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027673Q     	20	Q	(Unadj) Employment Level - Some College, No Degree, 25 yrs. & over, Black or African American	0	0	28	00	00	000	21	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027674      	20	M	(Unadj) Employment Level - Bachelor's degree and higher, 25 yrs. & over, Black or African American	0	0	28	00	00	000	40	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027674Q     	20	Q	(Unadj) Employment Level - Bachelor's degree and higher, 25 yrs. & over, Black or African American	0	0	28	00	00	000	40	0	0	00	00	0000	0	00	00	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027675      	20	M	(Unadj) Employment Level - Less than a High School Diploma 25 yrs. & over, Men	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027675Q     	20	Q	(Unadj) Employment Level - Less than a High School Diploma 25 yrs. & over, Men	0	0	28	00	00	000	11	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027676      	20	M	(Unadj) Employment Level - High School Graduates, No College, 25 yrs. & over, Men	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027676Q     	20	Q	(Unadj) Employment Level - High School Graduates, No College, 25 yrs. & over, Men	0	0	28	00	00	000	19	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
LNU02027677      	20	M	(Unadj) Employment Level - Some College, No Degree, 25 yrs. & over, Men	0	0	28	00	00	000	21	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	00	00	U	00		1992	M01	2026	M06
LNU02027677Q     	20	Q	(Unadj) Employment Level - Some College, No Degree, 25 yrs. & over, Men	0	0	28	00	00	000	21	0	0	00	00	0000	0	00	00	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	00	00	U	00		1992	Q01	2026	Q02
